X,Y,FID,objectid,provincia,municipio,localidad,codigo_po,direccion,margen,longitud,latitud,precio_gas,precio_g_1,precio_g_2,precio_bio,precio_nue,precio_b_1,f__ester_,f__bioalco,precio_g_3,precio_g_4,precio_g_5,precio_g_6,rotulo,tipo_venta,rem_,horario,horario00,z,fecha
-2.943167,35.269694,5492,6217237,MELILLA,MELILLA,MELILLA,52006,"PASEO DE LAS MARGARITAS, 21",D,-2.943167,35.269694,1.014,0.909,0, ,0.955000, , , , , , , ,CEPSA,P,OM,L-S: 07:00-23:00,L-S: 07:00-23:00, ,2019/04/29 00:00:00+00
-2.933806,35.294222,5493,6217238,MELILLA,MELILLA,MELILLA,52006,"ZONA SERVICIO DEL PUERTO DE MELILLA, S/N",D,-2.933806,35.294222,1.014,0.909,0, ,0.955000, , , , , , , ,CEPSA,P,dm,L-S: 07:30-23:30,L-S: 07:30-23:30, ,2019/04/29 00:00:00+00
-2.936806,35.269556,5494,6217239,MELILLA,MELILLA,MELILLA,52006,"CALLE ASTILLEROS, GENERAL, 99",I,-2.936806,35.269556,1.014,0.909,0, ,0.955000, , , , , , , ,CEPSA,P,dm,L-S: 07:00-23:30,L-S: 07:00-23:30, ,2019/04/29 00:00:00+00
-2.941833,35.286528,5495,6217240,MELILLA,MELILLA,MELILLA,52006,"CALLE GENERAL POLAVIEJA, 1",N,-2.941833,35.286528,1.004,0.895,0, , , , , , , , , ,BP PUENTE,P,dm,L-S: 07:00-00:00,L-S: 07:00-00:00, ,2019/04/29 00:00:00+00
-2.937222,35.275444,5496,6217241,MELILLA,MELILLA,MELILLA,52006,"CALLE GENERAL ASTILLEROS, 89",D,-2.937222,35.275444,1.004,0.895,0, , , , , , , , , ,BP,P,dm,L-S: 06:45-23:00,L-S: 06:45-23:00, ,2019/04/29 00:00:00+00
-1.049806,38.175778,5497,6217242,MURCIA,ABANILLA,ABANILLA,30640,"POL. INDUSTRIAL DE ""LA JAIRA"" (CTRA. MU-414 km 10)",N,-1.049806,38.175778,1.259,1.179,0.899, ,1.229000, , , , , , , ,"MEROIL, S.A.",P,dm,L-D: 06:30-21:00,L-D: 06:30-21:00, ,2019/04/29 00:00:00+00
-1.04225,38.203556,5498,6217243,MURCIA,ABANILLA,ABANILLA,30640,"AVENIDA REGION DE MURCIA, 30",I,-1.04225,38.203556,1.229,1.149,0.839, ,1.149000, , , , , , , ,ER RENESUR,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.075694,38.270222,5499,6217244,MURCIA,ABANILLA,ABANILLA,30640,"CARRETERA C-3223 KM. 27,27",D,-1.075694,38.270222,1.319,1.279,0, ,1.369000, , , , , , , ,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.390639,38.208417,5500,6217245,MURCIA,ABARÁN,ABARAN,30550,"TRAVESÍA AV ESTACION 2, 1",N,-1.390639,38.208417,1.339,1.239,0, ,1.289000, , , ,1.399000, , , ,E.S.MONTEPINAR,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.329389,38.237778,5501,6217246,MURCIA,ABARÁN,ABARAN,30550,CARRETERA N-344 KM. 37,D,-1.329389,38.237778,1.369,1.269,0.944, ,1.329000, , , , , , , ,CEPSA,P,OM,"L-V: 07:00-21:00; S: 08:00-15:00","L-V: 07:00-21:00; S: 08:00-15:00", ,2019/04/29 00:00:00+00
-1.37772,38.207268,5502,6217247,MURCIA,ABARÁN,ABARAN,30550,MU-413 km 2,D,-1.37772,38.207268,1.359,1.274,0, ,1.364000, , , ,1.439000, , , ,LAS COLONIAS,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.586222,37.40875,5503,6217248,MURCIA,ÁGUILAS,AGUILAS,30880,"CTRA. DE LORCA, Nº 2 (C-3211A km 94,6)",I,-1.586222,37.40875,1.379,1.279,0.939, ,1.339000, , , ,1.494000, , , ,CEPSA,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.593667,37.411111,5504,6217249,MURCIA,ÁGUILAS,AGUILAS,30880,"CARRETERA CARRETERA DE LORCA KM. 0,4",D,-1.593667,37.411111,1.357,1.254,0, , , , , , , , , ,VALCARCE,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.500833,37.4705,5505,6217250,MURCIA,ÁGUILAS,AGUILAS,30880,"CARRETERA AGUILAS A CUESTA DE GOS KM.11.400 KM. 11,400",D,-1.500833,37.4705,1.337,1.247,0.908, , , , , ,1.468000, , , ,C.P.G. LA MARINA,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00, ,2019/04/29 00:00:00+00
-1.584694,37.403944,5506,6217251,MURCIA,ÁGUILAS,AGUILAS,30880,"CALLE REY CARLOS III,, 31",D,-1.584694,37.403944,1.349,1.249,0, ,1.309000, , , ,1.459000, , , ,ANIBAL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-1.615556,37.388889,5507,6217252,MURCIA,ÁGUILAS,AGUILAS,30880,"CARRETERA CARRETERA NACIONAL 332 KM. 3,37",D,-1.615556,37.388889,1.349,1.249,0.909, ,1.309000, , , ,1.459000, , , ,ANIBAL,P,dm,L: 07:00-22:00,L: 07:00-22:00, ,2019/04/29 00:00:00+00
-1.593833,37.416333,5508,6217253,MURCIA,ÁGUILAS,AGUILAS,30880,"CARRETERA DE CIRCUNVALACIÓN, S/N KM.",N,-1.593833,37.416333,1.369,1.264,0.929, ,1.354000, , , , , , , ,BP TRUCKSTOP AGUILAS,P,dm,L-D: 06:30-23:00,L-D: 06:30-23:00, ,2019/04/29 00:00:00+00
-1.582056,37.422833,5509,6217254,MURCIA,ÁGUILAS,AGUILAS,30880,"POLIGONO LAS MAJADAS, 3",I,-1.582056,37.422833, ,1.24,0, , , , , , , , , ,EXPOAGUILAS,P,dm,L-S: 08:00-21:00,L-S: 08:00-21:00, ,2019/04/29 00:00:00+00
-1.562889,37.410472,5510,6217255,MURCIA,ÁGUILAS,AGUILAS,30880,"URBANIZACIÓN EL HORNILLO II - C.C AGUILAS PLAZA, S/N",N,-1.562889,37.410472,1.339,1.239,0, , , , , , , , , ,CARREFOUR,P,dm,"L-S: 08:00-22:00; D: 09:00-22:00","L-S: 08:00-22:00; D: 09:00-22:00", ,2019/04/29 00:00:00+00
-1.224806,37.96825,5511,6217256,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"CALLE PANAMA, 1",D,-1.224806,37.96825,1.249,1.149,0, , , , , , , , , ,PLENOIL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.225694,37.961861,5512,6217257,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"CARRETERA N-340A KM. 650,1",D,-1.225694,37.961861,1.319,1.219,0, ,1.279000, , , ,1.434000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.218972,37.977028,5513,6217258,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"CARRETERA TORRE DE COTILLAS KM. 0,2",D,-1.218972,37.977028,1.379,1.269,0, ,1.349000, , , ,1.489000, , , ,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.233028,37.976583,5514,6217259,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"AVENIDA FERNANDO III EL SANTO, S/N",N,-1.233028,37.976583,1.377,1.252,0, ,1.309000, , , ,1.462000, , , ,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.209778,37.959028,5515,6217260,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"AVENIDA DE LAS AMERICAS PARCELA 2/4 - POLIGONO INDU, SN",D,-1.209778,37.959028,1.369,1.269,0, ,1.329000, , , ,1.484000, , , ,CEPSA,P,OM,"L-V: 06:00-22:00; S-D: 07:00-15:00","L-V: 06:00-22:00; S-D: 07:00-15:00", ,2019/04/29 00:00:00+00
-1.203389,37.972944,5516,6217261,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"CARRETERA N-340A KM. 653,3",D,-1.203389,37.972944,1.369,1.269,0, ,1.329000, , , ,1.484000, , , ,CEPSA,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-1.252139,37.982417,5517,6217262,MURCIA,ALCANTARILLA,ALCANTARILLA,30820,"CR C-415 KM  3,686",D,-1.252139,37.982417,1.306,1.197,0, ,1.229000, , , , , , , ,PETROL MUR,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.219056,37.976694,5518,6217263,MURCIA,ALCANTARILLA,ALCANTARILLA,30520,CARRETERA TORRES DE COTILLAS KM. 10,D,-1.219056,37.976694,1.249,1.149,0, , , , , , , , , ,GASEXPRESS,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.201639,37.952889,5519,6217264,MURCIA,ALCANTARILLA,ALCANTARILLA,30520,"CALLE VENEZUELA, 10/12",D,-1.201639,37.952889,1.229,1.119,0, , , , , , , , , ,GMOIL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.202806,37.960139,5520,6217265,MURCIA,ALCANTARILLA,ALCANTARILLA,30520,"CALLE ECUADOR  4-6 POLIGONO INDUSTRIAL OESTE, 4",D,-1.202806,37.960139,1.249,1.155,0, , , , , , , , , ,CENTRO DIESEL COMBUSTIBLES MURCIANOS,P,dm,"L-V: 07:30-20:30; S: 08:00-13:00","L-V: 07:30-20:30; S: 08:00-13:00", ,2019/04/29 00:00:00+00
-0.86175,37.729333,5521,6217266,MURCIA,ALCÁZARES (LOS),ALCAZARES (LOS),30710,CARRETERA CARTAGENA-ALICANTE KM. 23,I,-0.86175,37.729333,1.379,1.269,0.989, ,1.319000, , , ,1.499000, , , ,REPSOL,P,dm,L-D: 06:30-23:00,L-D: 06:30-23:00, ,2019/04/29 00:00:00+00
-0.848194,37.747028,5522,6217267,MURCIA,ALCÁZARES (LOS),ALCAZARES (LOS),30710,"AVENIDA LIBERTAD (DE LA), 138",D,-0.848194,37.747028,1.369,1.269,0, ,1.319000, , , ,1.489000, , , ,LO SOLA,P,dm,"L-V: 06:00-00:00; S: 06:00-01:30; D: 06:00-00:00","L-V: 06:00-00:00; S: 06:00-01:30; D: 06:00-00:00", ,2019/04/29 00:00:00+00
-1.575778,37.797667,5523,6217268,MURCIA,ALEDO,ALEDO,30859,"CARRETERA C-21 KM. 0,400",I,-1.575778,37.797667,1.33,1.24,0.92, , , , , ,1.400000, , , ,E.S. ALEDO,P,dm,L-S: 07:30-20:00,L-S: 07:30-20:00, ,2019/04/29 00:00:00+00
-1.41275,37.834556,5524,6217269,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,"CARRETERA CARTAGENA KM. 1,6",D,-1.41275,37.834556,1.279,1.189,0, , , , , , , , , ,JUAN MARTINEZ SAURA,P,dm,"L-S: 06:00-23:00; D: 07:00-23:00","L-S: 06:00-23:00; D: 07:00-23:00", ,2019/04/29 00:00:00+00
-1.40425,37.844667,5525,6217270,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,"CARRETERA E-10 KM. 1,750",D,-1.40425,37.844667,1.279,1.189,0, , , , , , , , , ,DIALCO EL PRADO,P,dm,"L-V: 08:00-20:30; S: 08:00-14:00","L-V: 08:00-20:30; S: 08:00-14:00", ,2019/04/29 00:00:00+00
-1.597694,37.71475,5526,6217271,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,AUTOVIA A-7 KM. 606,I,-1.597694,37.71475,1.399,1.299,0, ,1.349000, , , ,1.499000, , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.42875,37.794833,5527,6217272,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 606,D,-1.42875,37.794833,1.399,1.299,0, ,1.349000, , , ,1.499000, , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.420417,37.848694,5528,6217273,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,"AVENIDA GINES CAMPOS, 7",D,-1.420417,37.848694,1.389,1.269,0.958, ,1.349000, , , ,1.529000, , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.38725,37.808306,5529,6217274,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,"AUTOVIA RM-2 KM. 41,7",I,-1.38725,37.808306,1.369,1.259,0, ,1.329000, , , , , , , ,SHELL EL GUADALENTIN,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.402694,37.859083,5530,6217275,MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,30840,"CARRETERA N-340A KM. 630,5",I,-1.402694,37.859083,1.369,1.269,0.953, ,1.329000, , , ,1.484000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.285417,38.116861,5531,6217276,MURCIA,ARCHENA,ARCHENA,30600,"AVENIDA MARIO SPREAFICO, 38",D,-1.285417,38.116861,1.369,1.259,0.929, ,1.319000, , , ,1.489000, , , ,REPSOL,P,dm,"L-S: 06:00-22:00; D: 07:00-15:00","L-S: 06:00-22:00; D: 07:00-15:00", ,2019/04/29 00:00:00+00
-1.305806,38.119472,5532,6217277,MURCIA,ARCHENA,ARCHENA,30600,CARRETERA L-522 (ARCHENA-VILLANUEVA) KM. 1,D,-1.305806,38.119472,1.369,1.259,0, ,1.319000, , , ,1.489000, , , ,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.314194,38.110778,5533,6217278,MURCIA,ARCHENA,ARCHENA,30600,CARRETERA CARRETERA MU KM. 1,D,-1.314194,38.110778, ,1.21,0.9, ,1.280000, , , , , , , ,MONAKO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.273472,38.119444,5534,6217279,MURCIA,ARCHENA,ARCHENA,30600,"CARRETERA MURCIA 554 KM. 4,816",D,-1.273472,38.119444,1.319,1.209,0.838, , , , , ,1.399000, , , ,HLH,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-0.993889,38.033361,5535,6217280,MURCIA,BENIEL,BENIEL,30130,"CARRETERA F-17 KM. 1,660",I,-0.993889,38.033361,1.309,1.189,0.899, ,1.269000, , , ,1.409000, , , ,PETROGO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.002111,38.04575,5536,6217281,MURCIA,BENIEL,BENIEL,30130,"AVENIDA CALVO SOTELO, 4",D,-1.002111,38.04575,1.369,1.279,0, ,1.359000, , , , , , , ,REPSOL,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30, ,2019/04/29 00:00:00+00
-1.006,38.041694,5537,6217282,MURCIA,BENIEL,BENIEL,30130,"CALLE ROSEGAR, 8",D,-1.006,38.041694,1.319,1.249,0, , , , , , , , , ,US ROSEMUR,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.352694,38.177917,5538,6217283,MURCIA,BLANCA,BLANCA,30540,"CARRETERA MU-553 KM. 2,2",I,-1.352694,38.177917,1.379,1.269,0, ,1.319000, , , , , , , ,CAMPSA,P,OM,L-S: 07:00-20:00,L-S: 07:00-20:00, ,2019/04/29 00:00:00+00
-1.362694,38.177528,5539,6217284,MURCIA,BLANCA,BLANCA,30540,"POLIGONO SAN ROQUE, CALLE COMUNIDAD VALENCIANA, S/N",D,-1.362694,38.177528,1.289,1.199,0, ,1.259000, , , ,1.349000, , , ,CAMPER,P,dm,L: 06:00-22:00,L: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.333444,38.193944,5540,6217285,MURCIA,BLANCA,BLANCA,30540,"P.I. SAN ROQUE - CTRA. DE LA ESTACION, S/N",D,-1.333444,38.193944,1.369,1.269,0, ,1.329000, , , ,1.484000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.653139,38.053444,5541,6217286,MURCIA,BULLAS,BULLAS,30180,CARRETERA C-415 KM. 43,I,-1.653139,38.053444,1.399,1.269,0.991, ,1.349000, , , ,1.539000, , , ,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.65825,38.055972,5542,6217287,MURCIA,BULLAS,BULLAS,30180,"POLIGONO VALLE GUADALENTIN, S/N",N,-1.65825,38.055972,1.359,1.249,0, , , , , , , , , ,ESSER,P,dm,"L-V: 06:00-22:00; S-D: 07:00-22:00","L-V: 06:00-22:00; S-D: 07:00-22:00", ,2019/04/29 00:00:00+00
-1.661806,38.077333,5543,6217288,MURCIA,BULLAS,COPA (LA),30189,"CARRETERA B-18 KM. 3,475",I,-1.661806,38.077333,1.391,1.245,0.965, , , , , , , , , ,CEPSA,P,dm,L-D: 08:00-21:00,L-D: 08:00-21:00, ,2019/04/29 00:00:00+00
-1.719639,38.226,5544,6217289,MURCIA,CALASPARRA,CALASPARRA,30420,"POLIGONO INDUSTRIAL OESTE, SECTOR B PARCELA 10, 10",N,-1.719639,38.226, ,1.179,0, , , , , , , , , ,GASOLEOS CALASPARRA,P,dm,L-D: 07:00-21:15,L-D: 07:00-21:15, ,2019/04/29 00:00:00+00
-1.704583,38.207111,5545,6217290,MURCIA,CALASPARRA,CALASPARRA,30420,"CARRETERA CALASPARRA-VALENTIN KM. 1,5",I,-1.704583,38.207111,1.319,1.169,0, , , , , , , , , ,E.S LA ESPERANZA,P,dm,L-S: 08:00-14:00 y 15:00-21:00,L-S: 08:00-14:00 y 15:00-21:00, ,2019/04/29 00:00:00+00
-1.700306,38.234972,5546,6217291,MURCIA,CALASPARRA,CALASPARRA,30420,"CALLE TENIENTE FLOMESTA, 86",D,-1.700306,38.234972,1.338,1.226,0, ,1.289000, , , ,1.434000, , , ,SHELL,P,dm,L: 06:00-22:00,L: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.735028,38.205417,5547,6217292,MURCIA,CALASPARRA,CALASPARRA,30420,"CARRETERA C-3314 KM. 14,100",I,-1.735028,38.205417, ,1.179,0, , , , , , , , , ,EUROSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.869694,38.086639,5548,6217293,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CTRA. DE GRANADA, PJ.STA INES km S/N.",D,-1.869694,38.086639, ,1.169,0.809, , , , , , , , , ,"FRUTAS CARAVACA, S.C.L.",P,dm,L-D: 08:00-22:00,L-D: 08:00-22:00, ,2019/04/29 00:00:00+00
-1.821528,38.103944,5549,6217294,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"POLIGONO CARAVACA-CALASPARRA, 1",D,-1.821528,38.103944,1.309,1.199,0, ,1.279000, , , , , , , ,CAYETANA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.896556,38.052056,5550,6217295,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CARRETERA C-3211 INTERSECCION CON C-330 Y C-16 KM. 4,1",D,-1.896556,38.052056,1.389,1.269,0.99, ,1.319000, , , ,1.489000, , , ,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.853333,38.104778,5551,6217296,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CARRETERA C-415 KM. 63,5",I,-1.853333,38.104778,1.379,1.269,0, ,1.329000, , , ,1.494000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.866139,38.099722,5552,6217297,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CARRETERA C-330 KM. 65,3",I,-1.866139,38.099722,1.379,1.269,0, ,1.329000, , , ,1.494000, , , ,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59, ,2019/04/29 00:00:00+00
-1.867944,38.089472,5553,6217298,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CARRETERA GRANADA, P.J. SANTA INES KM. 1",N,-1.867944,38.089472,1.379,1.269,0, ,1.329000, , , ,1.494000, , , ,GALP,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.896333,38.051333,5554,6217299,MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,30400,"CR MU-415 S.N. (MU-415 km 0,7)",I,-1.896333,38.051333,1.389,1.269,0, , , , , , , , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.897333,38.049306,5555,6217300,MURCIA,CARAVACA DE LA CRUZ,BENABLON,30410,"CARRETERA C3211 KM. 0,300",I,-1.897333,38.049306, ,1.15,0.766, , , , , , , , , ,EUROLOMA,P,dm,"L-V: 09:00-14:00 y 16:00-20:00; S: 09:00-14:00","L-V: 09:00-14:00 y 16:00-20:00; S: 09:00-14:00", ,2019/04/29 00:00:00+00
-1.902694,38.054861,5556,6217301,MURCIA,CARAVACA DE LA CRUZ,BENABLON,30400,"POLIGONO CAVILA FASE II, SN",N,-1.902694,38.054861, ,1.14,0, , , , , , , , , ,TRADIC,P,dm,"L-V: 08:30-20:30; S: 09:00-14:00","L-V: 08:30-20:30; S: 09:00-14:00", ,2019/04/29 00:00:00+00
-1.973222,38.044194,5557,6217302,MURCIA,CARAVACA DE LA CRUZ,BARRANDA,30412,"CR C-330   CIEZA-POZO ALCON, 78,5",I,-1.973222,38.044194,1.389,1.269,0, ,1.319000, , , ,1.489000, , , ,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.924528,37.9995,5558,6217303,MURCIA,CARAVACA DE LA CRUZ,ALMUDEMA (LA),30410,"CARRETERA CTRA. LORCA KM. 13,592",I,-1.924528,37.9995,1.3,1.169,0.75, , , , , , , , , ,OTROS,P,dm,L: 07:00-22:00,L: 07:00-22:00, ,2019/04/29 00:00:00+00
-0.981722,37.596583,5559,6217304,MURCIA,CARTAGENA,CARTAGENA,30202,"MUELLE PASEO ALFONSO XII, S/N",D,-0.981722,37.596583,1.379,1.269,0, , , , , , , , , ,ROYMAGA PETROLEOS,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-0.968417,37.595556,5560,6217305,MURCIA,CARTAGENA,CARTAGENA,30202,"AVENIDA SANCHEZ MECA, SN",D,-0.968417,37.595556,1.379,1.269,0, ,1.329000, , , ,1.489000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-0.984167,37.616861,5561,6217306,MURCIA,CARTAGENA,CARTAGENA,30203,"CALLE BLAS DE OTERO, 2",D,-0.984167,37.616861,1.339,1.229,0, ,1.289000, , , ,1.449000, , , ,E.S. TRAZOIL,P,dm,L-D: 06:00-02:00,L-D: 06:00-02:00, ,2019/04/29 00:00:00+00
-0.97525,37.607306,5562,6217307,MURCIA,CARTAGENA,CARTAGENA,30203,"PASEO ALFONSO XIII, S/N",N,-0.97525,37.607306,1.339,1.209,0, ,1.239000, , , ,1.439000, , , ,CARREFOUR,P,dm,"L-S: 08:00-22:00; D: 09:00-21:00","L-S: 08:00-22:00; D: 09:00-21:00", ,2019/04/29 00:00:00+00
-0.971861,37.607639,5563,6217308,MURCIA,CARTAGENA,CARTAGENA,30203,"CALLE PASEO ALFONSO XIII, SN",D,-0.971861,37.607639,1.379,1.269,0, ,1.329000, , , ,1.489000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-0.971778,37.611861,5564,6217309,MURCIA,CARTAGENA,CARTAGENA,30203,"AVENIDA PINTOR PORTELA, 42",D,-0.971778,37.611861,1.379,1.269,0, ,1.329000, , , ,1.489000, , , ,PETRONOR,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00, ,2019/04/29 00:00:00+00
-0.984056,37.616694,5565,6217310,MURCIA,CARTAGENA,CARTAGENA,30204,"CL ANGEL BRUNA-RONDA NORTE, S.N.",D,-0.984056,37.616694,1.379,1.269,0, ,1.329000, , , ,1.489000, , , ,REPSOL,P,OM,L-D: 07:00-00:00,L-D: 07:00-00:00, ,2019/04/29 00:00:00+00
-0.991944,37.605944,5566,6217311,MURCIA,CARTAGENA,CARTAGENA,30204,"CL PLAZA ESPA¿A, S.N.",D,-0.991944,37.605944,1.379,1.269,0, ,1.329000, , , ,1.509000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.005972,37.615,5567,6217312,MURCIA,CARTAGENA,CARTAGENA,30205,CARRETERA TENTEGORRA KM. 1,N,-1.005972,37.615,1.375,1.265,0, ,1.325000, , , ,1.505000, , , ,SHELL,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-1.000722,37.61575,5568,6217313,MURCIA,CARTAGENA,CARTAGENA,30205,"CALLE SEBASTIAN FERINGAN, S/N",D,-1.000722,37.61575,1.368,1.258,0, ,1.318000, , , ,1.498000, , , ,SHELL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.002972,37.613222,5569,6217314,MURCIA,CARTAGENA,CARTAGENA,30205,"AVENIDA AVENIDA DEL CANTON, 25",N,-1.002972,37.613222,1.279,1.179,0, ,1.188000, , , , , , , ,EROSKI,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00, ,2019/04/29 00:00:00+00
-0.930417,37.61,5570,6217315,MURCIA,CARTAGENA,FERRIOL (EL),30380,"CARRETERA N-332A KM. 4,5",I,-0.930417,37.61,1.325,1.225,0, ,1.295000, , , , , , , ,SHELL,P,dm,L: 07:00-22:00,L: 07:00-22:00, ,2019/04/29 00:00:00+00
-0.954639,37.623444,5571,6217316,MURCIA,CARTAGENA,TORRECIEGA,30392,"CALLE BUDAPEST, 129",D,-0.954639,37.623444,1.309,1.199,0, ,1.239000, , , , , , , ,"ROYMAGA PETROLEOS,SL",P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-0.968417,37.595306,5572,6217317,MURCIA,CARTAGENA,SANTA LUCIA,30202,"VÍA B-3, PENETRACION AL PUERTO, 1,4",I,-0.968417,37.595306,1.309,1.209,0, ,1.269000, , , ,1.424000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-0.889806,37.654472,5573,6217318,MURCIA,CARTAGENA,ALGAR (EL),30366,"AUTOVIA LA MANGA - RM22 - SALIDA 0 KM. 0,222",D,-0.889806,37.654472,1.319,1.209,0.899, ,1.259000, , , ,1.429000, , , ,ADRIDAN,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-0.871194,37.64125,5574,6217319,MURCIA,CARTAGENA,ALGAR (EL),30366,CARRETERA N-332A KM. 18,D,-0.871194,37.64125,1.379,1.279,1.026, ,1.339000, , , ,1.494000, , , ,CEPSA,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
