Ciudades;Distance
Oviedo2A Coru̱a2;286246
Oviedo2Albacete1;708688
Oviedo2Albacete2;708532
Oviedo2Alicante1;871850
Oviedo2Alicante2;871850
Oviedo2Almeria1;990089
Oviedo2Almeria2;990089
Oviedo2Avila1;374529
Oviedo2Avila2;374031
Oviedo2Badajoz1;612729
Oviedo2Badajoz2;647502
Oviedo2Barcelona1;882557
Oviedo2Barcelona2;892475
Oviedo2Bilbao1;283865
Oviedo2Bilbao2;280378
Oviedo2Burgos1;296969
Oviedo2Burgos2;295578
Oviedo2Caceres1;524075
Oviedo2Caceres2;524971
Oviedo2Cadiz1;896023
Oviedo2Cadiz2;895969
Oviedo2Castellon1;870301
Oviedo2Castellon2;870162
Oviedo2Ciudad Real1;632559
Oviedo2Ciudad Real2;650165
Oviedo2Cordoba1;841015
Oviedo2Cordoba2;840734
Oviedo2Cuenca1;616292
Oviedo2Cuenca2;616295
Oviedo2Girona1;967109
Oviedo2Girona2;969154
Oviedo2Granada1;863222
Oviedo2Granada2;860322
Oviedo2Guadalajara1;505223
Oviedo2Guadalajara2;507217
Oviedo2Huelva1;864935
Oviedo2Huelva2;863302
Oviedo2Huesca1;650390
Oviedo2Huesca2;650270
Oviedo2Jaen1;778334
Oviedo2Jaen2;780568
Oviedo2Leon1;124308
Oviedo2Leon2;125188
Oviedo2Lerida1;730164
Oviedo2Lerida2;728595
Oviedo2Logrono1;416507
Oviedo2Logrono2;415778
Oviedo2Lugo1;247037
Oviedo2Lugo2;251246
Oviedo2Madrid1;451935
Oviedo2Madrid2;453617
Oviedo2Malaga1;983257
Oviedo2Malaga2;982681
Oviedo2Murcia1;850793
Oviedo2Murcia2;850793
Oviedo2Ourense1;357247
Oviedo2Ourense2;358053
Oviedo2Oviedo1;545
Oviedo2Oviedo2;0
Oviedo2Palencia1;237529
Oviedo2Palencia2;236999
Oviedo2Pamplona1;433778
Oviedo2Pamplona2;435357
Oviedo2Pontevedra1;389101
Oviedo2Pontevedra2;388714
Oviedo2Salamanca1;317037
Oviedo2Salamanca2;316405
Oviedo2San Sebastian1;379154
Oviedo2San Sebastian2;379154
Oviedo2Santander1;193792
Oviedo2Santander2;193490
Oviedo2Segovia1;383231
Oviedo2Segovia2;382530
Oviedo2Sevilla1;779645
Oviedo2Sevilla2;776680
Oviedo2Soria1;430839
Oviedo2Soria2;430626
Oviedo2Tarragona1;814226
Oviedo2Tarragona2;812969
Oviedo2Teruel1;753165
Oviedo2Teruel2;753165
Oviedo2Toledo1;516716
Oviedo2Toledo2;513710
Oviedo2Valencia1;804905
Oviedo2Valencia2;804972
Oviedo2Valladolid1;257672
Oviedo2Valladolid2;257192
Oviedo2Vitoria1;344813
Oviedo2Vitoria2;341997
Oviedo2Zamora1;250808
Oviedo2Zamora2;252952
Oviedo2Zaragoza1;580170
Palencia1A Coru̱a1;425056
Palencia1A Coru̱a2;425717
Palencia1Albacete1;521681
Palencia1Albacete2;521524
Palencia1Alicante1;684842
Palencia1Alicante2;684842
Palencia1Almeria1;803081
Palencia1Almeria2;803081
Palencia1Avila1;187521
Palencia1Avila2;187023
Palencia1Badajoz1;467452
Palencia1Badajoz2;502225
Palencia1Barcelona1;685882
Palencia1Barcelona2;695801
Palencia1Bilbao1;244173
Palencia1Bilbao2;246446
Palencia1Burgos1;103022
Palencia1Burgos2;89569
Palencia1Caceres1;378798
Palencia1Caceres2;379694
Palencia1Cadiz1;750745
Palencia1Cadiz2;750692
Palencia1Castellon1;565997
Palencia1Castellon2;565858
Palencia1Ciudad Real1;445551
Palencia1Ciudad Real2;463157
Palencia1Cordoba1;654007
Palencia1Cordoba2;653726
Palencia1Cuenca1;402416
Palencia1Cuenca2;402420
Palencia1Girona1;770435
Palencia1Girona2;772480
Palencia1Granada1;676214
Palencia1Granada2;673315
Palencia1Guadalajara1;268352
Palencia1Guadalajara2;268291
Palencia1Huelva1;719658
Palencia1Huelva2;718025
Palencia1Huesca1;453715
Palencia1Huesca2;453596
Palencia1Jaen1;591326
Palencia1Jaen2;593560
Palencia1Leon1;119936
Palencia1Leon2;119549
Palencia1Lerida1;533490
Palencia1Lerida2;531921
Palencia1Logrono1;219832
Palencia1Logrono2;219104
Palencia1Lugo1;335343
Palencia1Lugo2;334048
Palencia1Madrid1;264927
Palencia1Madrid2;266609
Palencia1Malaga1;796249
Palencia1Malaga2;795674
Palencia1Murcia1;663785
Palencia1Murcia2;663785
Palencia1Ourense1;342268
Palencia1Ourense2;342647
Palencia1Oviedo1;240004
Palencia1Oviedo2;237272
Palencia1Palencia1;0
Palencia1Palencia2;424
Palencia1Pamplona1;294842
Palencia1Pamplona2;296422
Palencia1Pontevedra1;452953
Palencia1Pontevedra2;452566
Palencia1Salamanca1;166396
Palencia1Salamanca2;169079
Palencia1San Sebastian1;300014
Palencia1San Sebastian2;300014
Palencia1Santander1;200374
Palencia1Santander2;200072
Palencia1Segovia1;165409
Palencia1Segovia2;163953
Palencia1Sevilla1;634368
Palencia1Sevilla2;631403
Palencia1Soria1;206516
Palencia1Soria2;206302
Palencia1Tarragona1;617552
Palencia1Tarragona2;616295
Palencia1Teruel1;419547
Palencia1Teruel2;419547
Palencia1Toledo1;329708
Palencia1Toledo2;326702
Palencia1Valencia1;591029
Palencia1Valencia2;591096
Palencia1Valladolid1;52834
Palencia1Valladolid2;52354
Palencia1Vitoria1;199848
Palencia1Vitoria2;203416
Palencia1Zamora1;149290
Palencia1Zamora2;147700
Palencia1Zaragoza1;383495
Palencia2A Coru̱a1;424876
Palencia2A Coru̱a2;425538
Palencia2Albacete1;523665
Palencia2Albacete2;523508
Palencia2Alicante1;686826
Palencia2Alicante2;686826
Palencia2Almeria1;805065
Palencia2Almeria2;805065
Palencia2Avila1;189505
Palencia2Avila2;189007
Palencia2Badajoz1;469436
Palencia2Badajoz2;504209
Palencia2Barcelona1;686971
Palencia2Barcelona2;696889
Palencia2Bilbao1;245262
Palencia2Bilbao2;247535
Palencia2Burgos1;104111
Palencia2Burgos2;90658
Palencia2Caceres1;380782
Palencia2Caceres2;381678
Palencia2Cadiz1;752730
Palencia2Cadiz2;752676
Palencia2Castellon1;567086
Palencia2Castellon2;566947
Palencia2Ciudad Real1;447535
Palencia2Ciudad Real2;465141
Palencia2Cordoba1;655991
Palencia2Cordoba2;655710
Palencia2Cuenca1;403505
Palencia2Cuenca2;403508
Palencia2Girona1;771524
Palencia2Girona2;773569
Palencia2Granada1;678198
Palencia2Granada2;675299
Palencia2Guadalajara1;269441
Palencia2Guadalajara2;269379
Palencia2Huelva1;721642
Palencia2Huelva2;720009
Palencia2Huesca1;454804
Palencia2Huesca2;454685
Palencia2Jaen1;593310
Palencia2Jaen2;595544
Palencia2Leon1;119757
Palencia2Leon2;119370
Palencia2Lerida1;534579
Palencia2Lerida2;533010
Palencia2Logrono1;220921
Palencia2Logrono2;220192
Palencia2Lugo1;335164
Palencia2Lugo2;333868
Palencia2Madrid1;266912
Palencia2Madrid2;268593
Palencia2Malaga1;798233
Palencia2Malaga2;797658
Palencia2Murcia1;665770
Palencia2Murcia2;665770
Palencia2Ourense1;342089
Palencia2Ourense2;342468
Palencia2Oviedo1;239824
Palencia2Oviedo2;237093
Palencia2Palencia1;259
Palencia2Palencia2;0
Palencia2Pamplona1;295931
Palencia2Pamplona2;297510
Palencia2Pontevedra1;452774
Palencia2Pontevedra2;452387
Palencia2Salamanca1;168380
Palencia2Salamanca2;171063
Palencia2San Sebastian1;301102
Palencia2San Sebastian2;301102
Palencia2Santander1;200408
Palencia2Santander2;200106
Palencia2Segovia1;167393
Palencia2Segovia2;165937
Palencia2Sevilla1;636352
Palencia2Sevilla2;633387
Palencia2Soria1;207605
Palencia2Soria2;207391
Palencia2Tarragona1;618641
Palencia2Tarragona2;617384
Palencia2Teruel1;420635
Palencia2Teruel2;420635
Palencia2Toledo1;331692
Palencia2Toledo2;328686
Palencia2Valencia1;592118
Palencia2Valencia2;592185
Palencia2Valladolid1;54818
Palencia2Valladolid2;54338
Palencia2Vitoria1;200937
Palencia2Vitoria2;204504
Palencia2Zamora1;151275
Palencia2Zamora2;149684
Palencia2Zaragoza1;384584
Pamplona1A Coru̱a1;688303
Pamplona1A Coru̱a2;688964
Pamplona1Albacete1;624619
Pamplona1Albacete2;624462
Pamplona1Alicante1;667210
Pamplona1Alicante2;667210
Pamplona1Almeria1;934371
Pamplona1Almeria2;934371
Pamplona1Avila1;466474
Pamplona1Avila2;465976
Pamplona1Badajoz1;746405
Pamplona1Badajoz2;781178
Pamplona1Barcelona1;480912
Pamplona1Barcelona2;490831
Pamplona1Bilbao1;152983
Pamplona1Bilbao2;155256
Pamplona1Burgos1;203495
Pamplona1Burgos2;209540
Pamplona1Caceres1;657751
Pamplona1Caceres2;658647
Pamplona1Cadiz1;1029698
Pamplona1Cadiz2;1029645
Pamplona1Castellon1;497972
Pamplona1Castellon2;497833
Pamplona1Ciudad Real1;587636
Pamplona1Ciudad Real2;587813
Pamplona1Cordoba1;778663
Pamplona1Cordoba2;778382
Pamplona1Cuenca1;436658
Pamplona1Cuenca2;436661
Pamplona1Girona1;565465
Pamplona1Girona2;567510
Pamplona1Granada1;800870
Pamplona1Granada2;797971
Pamplona1Guadalajara1;335957
Pamplona1Guadalajara2;335620
Pamplona1Huelva1;998611
Pamplona1Huelva2;996978
Pamplona1Huesca1;166945
Pamplona1Huesca2;166825
Pamplona1Jaen1;715982
Pamplona1Jaen2;718216
Pamplona1Leon1;383184
Pamplona1Leon2;382797
Pamplona1Lerida1;328520
Pamplona1Lerida2;326951
Pamplona1Logrono1;86792
Pamplona1Logrono2;88235
Pamplona1Lugo1;598590
Pamplona1Lugo2;597295
Pamplona1Madrid1;394181
Pamplona1Madrid2;392438
Pamplona1Malaga1;920905
Pamplona1Malaga2;920330
Pamplona1Murcia1;725451
Pamplona1Murcia2;725451
Pamplona1Ourense1;661280
Pamplona1Ourense2;661659
Pamplona1Oviedo1;433499
Pamplona1Oviedo2;433445
Pamplona1Palencia1;294573
Pamplona1Palencia2;295016
Pamplona1Pamplona1;0
Pamplona1Pamplona2;2809
Pamplona1Pontevedra1;771965
Pamplona1Pontevedra2;771578
Pamplona1Salamanca1;445349
Pamplona1Salamanca2;448032
Pamplona1San Sebastian1;82160
Pamplona1San Sebastian2;82160
Pamplona1Santander1;251643
Pamplona1Santander2;251341
Pamplona1Segovia1;407172
Pamplona1Segovia2;408506
Pamplona1Sevilla1;913321
Pamplona1Sevilla2;910356
Pamplona1Soria1;182443
Pamplona1Soria2;180706
Pamplona1Tarragona1;412582
Pamplona1Tarragona2;411325
Pamplona1Teruel1;351521
Pamplona1Teruel2;351521
Pamplona1Toledo1;465052
Pamplona1Toledo2;462046
Pamplona1Valencia1;491039
Pamplona1Valencia2;494276
Pamplona1Valladolid1;331787
Pamplona1Valladolid2;331307
Pamplona1Vitoria1;95818
Pamplona1Vitoria2;97439
Pamplona1Zamora1;428243
Pamplona1Zamora2;426652
Pamplona1Zaragoza1;178525
Pamplona2A Coru̱a1;690948
Pamplona2A Coru̱a2;691609
Pamplona2Albacete1;621890
Pamplona2Albacete2;621733
Pamplona2Alicante1;664481
Pamplona2Alicante2;664481
Pamplona2Almeria1;931642
Pamplona2Almeria2;931642
Pamplona2Avila1;469119
Pamplona2Avila2;468621
Pamplona2Badajoz1;749050
Pamplona2Badajoz2;783823
Pamplona2Barcelona1;478184
Pamplona2Barcelona2;488102
Pamplona2Bilbao1;155628
Pamplona2Bilbao2;157901
Pamplona2Burgos1;206141
Pamplona2Burgos2;212185
Pamplona2Caceres1;660396
Pamplona2Caceres2;661292
Pamplona2Cadiz1;1032343
Pamplona2Cadiz2;1032290
Pamplona2Castellon1;495243
Pamplona2Castellon2;495104
Pamplona2Ciudad Real1;584908
Pamplona2Ciudad Real2;585084
Pamplona2Cordoba1;775934
Pamplona2Cordoba2;775654
Pamplona2Cuenca1;433929
Pamplona2Cuenca2;433933
Pamplona2Girona1;562736
Pamplona2Girona2;564782
Pamplona2Granada1;798141
Pamplona2Granada2;795242
Pamplona2Guadalajara1;333228
Pamplona2Guadalajara2;332892
Pamplona2Huelva1;1001256
Pamplona2Huelva2;999623
Pamplona2Huesca1;164216
Pamplona2Huesca2;164097
Pamplona2Jaen1;713254
Pamplona2Jaen2;715488
Pamplona2Leon1;385829
Pamplona2Leon2;385442
Pamplona2Lerida1;325792
Pamplona2Lerida2;324222
Pamplona2Logrono1;84595
Pamplona2Logrono2;86039
Pamplona2Lugo1;601236
Pamplona2Lugo2;599940
Pamplona2Madrid1;391452
Pamplona2Madrid2;389709
Pamplona2Malaga1;918176
Pamplona2Malaga2;917601
Pamplona2Murcia1;722722
Pamplona2Murcia2;722722
Pamplona2Ourense1;663925
Pamplona2Ourense2;664304
Pamplona2Oviedo1;436144
Pamplona2Oviedo2;436090
Pamplona2Palencia1;297218
Pamplona2Palencia2;297661
Pamplona2Pamplona1;3645
Pamplona2Pamplona2;0
Pamplona2Pontevedra1;774610
Pamplona2Pontevedra2;774223
Pamplona2Salamanca1;447994
Pamplona2Salamanca2;450677
Pamplona2San Sebastian1;84805
Pamplona2San Sebastian2;84805
Pamplona2Santander1;254288
Pamplona2Santander2;253986
Pamplona2Segovia1;409817
Pamplona2Segovia2;411151
Pamplona2Sevilla1;915966
Pamplona2Sevilla2;913001
Pamplona2Soria1;179714
Pamplona2Soria2;177977
Pamplona2Tarragona1;409853
Pamplona2Tarragona2;408596
Pamplona2Teruel1;348792
Pamplona2Teruel2;348792
Pamplona2Toledo1;462323
Pamplona2Toledo2;459317
Pamplona2Valencia1;488310
Pamplona2Valencia2;491547
Pamplona2Valladolid1;334432
Pamplona2Valladolid2;333952
Pamplona2Vitoria1;98463
Pamplona2Vitoria2;100084
Pamplona2Zamora1;430888
Pamplona2Zamora2;429298
Pamplona2Zaragoza1;175797
Pontevedra1A Coru̱a1;134362
Pontevedra1A Coru̱a2;135023
Pontevedra1Albacete1;873007
Pontevedra1Albacete2;872850
Pontevedra1Alicante1;1036168
Pontevedra1Alicante2;1036168
Pontevedra1Almeria1;1154407
Pontevedra1Almeria2;1154407
Pontevedra1Avila1;538847
Pontevedra1Avila2;538349
Pontevedra1Badajoz1;520073
Pontevedra1Badajoz2;523851
Pontevedra1Barcelona1;1163694
Pontevedra1Barcelona2;1173612
Pontevedra1Bilbao1;643448
Pontevedra1Bilbao2;639961
Pontevedra1Burgos1;568772
Pontevedra1Burgos2;567381
Pontevedra1Caceres1;581472
Pontevedra1Caceres2;582368
Pontevedra1Cadiz1;859619
Pontevedra1Cadiz2;859565
Pontevedra1Castellon1;1034619
Pontevedra1Castellon2;1034480
Pontevedra1Ciudad Real1;796878
Pontevedra1Ciudad Real2;814483
Pontevedra1Cordoba1;796126
Pontevedra1Cordoba2;795845
Pontevedra1Cuenca1;780610
Pontevedra1Cuenca2;780614
Pontevedra1Girona1;1248246
Pontevedra1Girona2;1250292
Pontevedra1Granada1;1027540
Pontevedra1Granada2;1024641
Pontevedra1Guadalajara1;669541
Pontevedra1Guadalajara2;671536
Pontevedra1Huelva1;815897
Pontevedra1Huelva2;814731
Pontevedra1Huesca1;931527
Pontevedra1Huesca2;931407
Pontevedra1Jaen1;942652
Pontevedra1Jaen2;944887
Pontevedra1Leon1;408476
Pontevedra1Leon2;408089
Pontevedra1Lerida1;1011302
Pontevedra1Lerida2;1009732
Pontevedra1Logrono1;697644
Pontevedra1Logrono2;696915
Pontevedra1Lugo1;192861
Pontevedra1Lugo2;164656
Pontevedra1Madrid1;616254
Pontevedra1Madrid2;617935
Pontevedra1Malaga1;960650
Pontevedra1Malaga2;960075
Pontevedra1Murcia1;1015112
Pontevedra1Murcia2;1015112
Pontevedra1Ourense1;116040
Pontevedra1Ourense2;115767
Pontevedra1Oviedo1;385424
Pontevedra1Oviedo2;386509
Pontevedra1Palencia1;453362
Pontevedra1Palencia2;452832
Pontevedra1Pamplona1;772654
Pontevedra1Pamplona2;774233
Pontevedra1Pontevedra1;0
Pontevedra1Pontevedra2;230
Pontevedra1Salamanca1;437924
Pontevedra1Salamanca2;437292
Pontevedra1San Sebastian1;738737
Pontevedra1San Sebastian2;738737
Pontevedra1Santander1;553374
Pontevedra1Santander2;553072
Pontevedra1Segovia1;547550
Pontevedra1Segovia2;546848
Pontevedra1Sevilla1;743241
Pontevedra1Sevilla2;740276
Pontevedra1Soria1;664437
Pontevedra1Soria2;664224
Pontevedra1Tarragona1;1095363
Pontevedra1Tarragona2;1094106
Pontevedra1Teruel1;916590
Pontevedra1Teruel2;916590
Pontevedra1Toledo1;681034
Pontevedra1Toledo2;678028
Pontevedra1Valencia1;969223
Pontevedra1Valencia2;969290
Pontevedra1Valladolid1;459036
Pontevedra1Valladolid2;457169
Pontevedra1Vitoria1;677660
Pontevedra1Vitoria2;681227
Pontevedra1Zamora1;371695
Pontevedra1Zamora2;373839
Pontevedra1Zaragoza1;861307
Pontevedra2A Coru̱a1;134313
Pontevedra2A Coru̱a2;134974
Pontevedra2Albacete1;872957
Pontevedra2Albacete2;872801
Pontevedra2Alicante1;1036119
Pontevedra2Alicante2;1036119
Pontevedra2Almeria1;1154358
Pontevedra2Almeria2;1154358
Pontevedra2Avila1;538798
Pontevedra2Avila2;538300
Pontevedra2Badajoz1;520023
Pontevedra2Badajoz2;523801
Pontevedra2Barcelona1;1163644
Pontevedra2Barcelona2;1173563
Pontevedra2Bilbao1;643399
Pontevedra2Bilbao2;639911
Pontevedra2Burgos1;568723
Pontevedra2Burgos2;567331
Pontevedra2Caceres1;581423
Pontevedra2Caceres2;582319
Pontevedra2Cadiz1;859570
Pontevedra2Cadiz2;859516
Pontevedra2Castellon1;1034570
Pontevedra2Castellon2;1034431
Pontevedra2Ciudad Real1;796828
Pontevedra2Ciudad Real2;814434
Pontevedra2Cordoba1;796076
Pontevedra2Cordoba2;795796
Pontevedra2Cuenca1;780561
Pontevedra2Cuenca2;780565
Pontevedra2Girona1;1248197
Pontevedra2Girona2;1250242
Pontevedra2Granada1;1027491
Pontevedra2Granada2;1024591
Pontevedra2Guadalajara1;669492
Pontevedra2Guadalajara2;671487
Pontevedra2Huelva1;815848
Pontevedra2Huelva2;814682
Pontevedra2Huesca1;931477
Pontevedra2Huesca2;931358
Pontevedra2Jaen1;942603
Pontevedra2Jaen2;944837
Pontevedra2Leon1;408427
Pontevedra2Leon2;408040
Pontevedra2Lerida1;1011252
Pontevedra2Lerida2;1009683
Pontevedra2Logrono1;697595
Pontevedra2Logrono2;696866
Pontevedra2Lugo1;192811
Pontevedra2Lugo2;164606
Pontevedra2Madrid1;616204
Pontevedra2Madrid2;617886
Pontevedra2Malaga1;960600
Pontevedra2Malaga2;960025
Pontevedra2Murcia1;1015062
Pontevedra2Murcia2;1015062
Pontevedra2Ourense1;115991
Pontevedra2Ourense2;115718
Pontevedra2Oviedo1;385375
Pontevedra2Oviedo2;386460
Pontevedra2Palencia1;453313
Pontevedra2Palencia2;452782
Pontevedra2Pamplona1;772605
Pontevedra2Pamplona2;774184
Pontevedra2Pontevedra1;350
Pontevedra2Pontevedra2;0
Pontevedra2Salamanca1;437875
Pontevedra2Salamanca2;437242
Pontevedra2San Sebastian1;738688
Pontevedra2San Sebastian2;738688
Pontevedra2Santander1;553325
Pontevedra2Santander2;553023
Pontevedra2Segovia1;547500
Pontevedra2Segovia2;546799
Pontevedra2Sevilla1;743192
Pontevedra2Sevilla2;740227
Pontevedra2Soria1;664388
Pontevedra2Soria2;664175
Pontevedra2Tarragona1;1095314
Pontevedra2Tarragona2;1094057
Pontevedra2Teruel1;916541
Pontevedra2Teruel2;916541
Pontevedra2Toledo1;680985
Pontevedra2Toledo2;677979
Pontevedra2Valencia1;969174
Pontevedra2Valencia2;969241
Pontevedra2Valladolid1;458987
Pontevedra2Valladolid2;457120
Pontevedra2Vitoria1;677610
Pontevedra2Vitoria2;681178
Pontevedra2Zamora1;371646
Pontevedra2Zamora2;373790
Pontevedra2Zaragoza1;861257
Salamanca1A Coru̱a1;458568
Salamanca1A Coru̱a2;459229
Salamanca1Albacete1;475795
Salamanca1Albacete2;475638
Salamanca1Alicante1;638956
Salamanca1Alicante2;638956
Salamanca1Almeria1;757195
Salamanca1Almeria2;757195
Salamanca1Avila1;109866
Salamanca1Avila2;109368
Salamanca1Badajoz1;296969
Salamanca1Badajoz2;331742
Salamanca1Barcelona1;835781
Salamanca1Barcelona2;845699
Salamanca1Bilbao1;394072
Salamanca1Bilbao2;396345
Salamanca1Burgos1;252921
Salamanca1Burgos2;239468
Salamanca1Caceres1;208315
Salamanca1Caceres2;209211
Salamanca1Cadiz1;580262
Salamanca1Cadiz2;580209
Salamanca1Castellon1;637407
Salamanca1Castellon2;637268
Salamanca1Ciudad Real1;356838
Salamanca1Ciudad Real2;417271
Salamanca1Cordoba1;492568
Salamanca1Cordoba2;492288
Salamanca1Cuenca1;383398
Salamanca1Cuenca2;383402
Salamanca1Girona1;920333
Salamanca1Girona2;922379
Salamanca1Granada1;630328
Salamanca1Granada2;627429
Salamanca1Guadalajara1;272329
Salamanca1Guadalajara2;274324
Salamanca1Huelva1;549175
Salamanca1Huelva2;547542
Salamanca1Huesca1;603614
Salamanca1Huesca2;603494
Salamanca1Jaen1;545440
Salamanca1Jaen2;547674
Salamanca1Leon1;205172
Salamanca1Leon2;204785
Salamanca1Lerida1;683389
Salamanca1Lerida2;681820
Salamanca1Logrono1;369731
Salamanca1Logrono2;369002
Salamanca1Lugo1;368856
Salamanca1Lugo2;367560
Salamanca1Madrid1;219042
Salamanca1Madrid2;220723
Salamanca1Malaga1;681293
Salamanca1Malaga2;680718
Salamanca1Murcia1;617900
Salamanca1Murcia2;617900
Salamanca1Ourense1;326318
Salamanca1Ourense2;326697
Salamanca1Oviedo1;318796
Salamanca1Oviedo2;316064
Salamanca1Palencia1;166379
Salamanca1Palencia2;168428
Salamanca1Pamplona1;444741
Salamanca1Pamplona2;446320
Salamanca1Pontevedra1;437003
Salamanca1Pontevedra2;436616
Salamanca1Salamanca1;0
Salamanca1Salamanca2;2728
Salamanca1San Sebastian1;449912
Salamanca1San Sebastian2;449912
Salamanca1Santander1;361483
Salamanca1Santander2;361182
Salamanca1Segovia1;170104
Salamanca1Segovia2;170818
Salamanca1Sevilla1;463885
Salamanca1Sevilla2;460920
Salamanca1Soria1;322817
Salamanca1Soria2;322604
Salamanca1Tarragona1;767450
Salamanca1Tarragona2;766193
Salamanca1Teruel1;519378
Salamanca1Teruel2;519378
Salamanca1Toledo1;283822
Salamanca1Toledo2;280816
Salamanca1Valencia1;572011
Salamanca1Valencia2;572078
Salamanca1Valladolid1;117416
Salamanca1Valladolid2;115549
Salamanca1Vitoria1;349747
Salamanca1Vitoria2;353314
Salamanca1Zamora1;67184
Salamanca1Zamora2;66128
Salamanca1Zaragoza1;533394
Salamanca2A Coru̱a1;458926
Salamanca2A Coru̱a2;459587
Salamanca2Albacete1;476186
Salamanca2Albacete2;476029
Salamanca2Alicante1;639347
Salamanca2Alicante2;639347
Salamanca2Almeria1;757587
Salamanca2Almeria2;757587
Salamanca2Avila1;110258
Salamanca2Avila2;109760
Salamanca2Badajoz1;300441
Salamanca2Badajoz2;335214
Salamanca2Barcelona1;838634
Salamanca2Barcelona2;848552
Salamanca2Bilbao1;396925
Salamanca2Bilbao2;399198
Salamanca2Burgos1;255774
Salamanca2Burgos2;242321
Salamanca2Caceres1;211787
Salamanca2Caceres2;212683
Salamanca2Cadiz1;583734
Salamanca2Cadiz2;583681
Salamanca2Castellon1;637799
Salamanca2Castellon2;637660
Salamanca2Ciudad Real1;357229
Salamanca2Ciudad Real2;417663
Salamanca2Cordoba1;496040
Salamanca2Cordoba2;495759
Salamanca2Cuenca1;383790
Salamanca2Cuenca2;383793
Salamanca2Girona1;923187
Salamanca2Girona2;925232
Salamanca2Granada1;630719
Salamanca2Granada2;627820
Salamanca2Guadalajara1;272720
Salamanca2Guadalajara2;274715
Salamanca2Huelva1;552647
Salamanca2Huelva2;551013
Salamanca2Huesca1;606467
Salamanca2Huesca2;606348
Salamanca2Jaen1;545832
Salamanca2Jaen2;548066
Salamanca2Leon1;205530
Salamanca2Leon2;205143
Salamanca2Lerida1;686242
Salamanca2Lerida2;684673
Salamanca2Logrono1;372584
Salamanca2Logrono2;371855
Salamanca2Lugo1;369214
Salamanca2Lugo2;367918
Salamanca2Madrid1;219433
Salamanca2Madrid2;221115
Salamanca2Malaga1;684765
Salamanca2Malaga2;684190
Salamanca2Murcia1;618291
Salamanca2Murcia2;618291
Salamanca2Ourense1;326676
Salamanca2Ourense2;327055
Salamanca2Oviedo1;319154
Salamanca2Oviedo2;316422
Salamanca2Palencia1;169232
Salamanca2Palencia2;171281
Salamanca2Pamplona1;447594
Salamanca2Pamplona2;449173
Salamanca2Pontevedra1;437361
Salamanca2Pontevedra2;436974
Salamanca2Salamanca1;2522
Salamanca2Salamanca2;0
Salamanca2San Sebastian1;452765
Salamanca2San Sebastian2;452765
Salamanca2Santander1;364337
Salamanca2Santander2;364035
Salamanca2Segovia1;170496
Salamanca2Segovia2;171210
Salamanca2Sevilla1;467357
Salamanca2Sevilla2;464392
Salamanca2Soria1;325671
Salamanca2Soria2;325457
Salamanca2Tarragona1;770304
Salamanca2Tarragona2;769047
Salamanca2Teruel1;519769
Salamanca2Teruel2;519769
Salamanca2Toledo1;284213
Salamanca2Toledo2;281207
Salamanca2Valencia1;572403
Salamanca2Valencia2;572469
Salamanca2Valladolid1;120269
Salamanca2Valladolid2;118402
Salamanca2Vitoria1;352600
Salamanca2Vitoria2;356168
Salamanca2Zamora1;67542
Salamanca2Zamora2;66486
Salamanca2Zaragoza1;536247
San Sebastian1A Coru̱a1;636827
San Sebastian1A Coru̱a2;637488
San Sebastian1Albacete1;695971
San Sebastian1Albacete2;695814
San Sebastian1Alicante1;749544
San Sebastian1Alicante2;749544
San Sebastian1Almeria1;990516
San Sebastian1Almeria2;990516
San Sebastian1Avila1;470456
San Sebastian1Avila2;469959
San Sebastian1Badajoz1;750387
San Sebastian1Badajoz2;785161
San Sebastian1Barcelona1;563246
San Sebastian1Barcelona2;573165
San Sebastian1Bilbao1;97791
San Sebastian1Bilbao2;100065
San Sebastian1Burgos1;207478
San Sebastian1Burgos2;213523
San Sebastian1Caceres1;661734
San Sebastian1Caceres2;662630
San Sebastian1Cadiz1;1033681
San Sebastian1Cadiz2;1033628
San Sebastian1Castellon1;580306
San Sebastian1Castellon2;580167
San Sebastian1Ciudad Real1;650415
San Sebastian1Ciudad Real2;650592
San Sebastian1Cordoba1;841442
San Sebastian1Cordoba2;841161
San Sebastian1Cuenca1;607462
San Sebastian1Cuenca2;607466
San Sebastian1Girona1;635763
San Sebastian1Girona2;635290
San Sebastian1Granada1;863649
San Sebastian1Granada2;860750
San Sebastian1Guadalajara1;418291
San Sebastian1Guadalajara2;417954
San Sebastian1Huelva1;1002594
San Sebastian1Huelva2;1000960
San Sebastian1Huesca1;249279
San Sebastian1Huesca2;249159
San Sebastian1Jaen1;778761
San Sebastian1Jaen2;780996
San Sebastian1Leon1;387166
San Sebastian1Leon2;386779
San Sebastian1Lerida1;410854
San Sebastian1Lerida2;409285
San Sebastian1Logrono1;164819
San Sebastian1Logrono2;166263
