Origen;Destino;Distance_m;Distance_km;Duracion_seg;Duracion_min
Ourense Tren;punto_recarga_22;813314;813.314;27126;452.1
Ourense Tren;punto_recarga_23;905636;905.636;29932;498.8666666666667
Ourense Tren;punto_recarga_24;813312;813.312;27125;452.0833333333333
Ourense Tren;punto_recarga_25;828375;828.375;27156;452.6
Ourense Tren;punto_recarga_26;956233;956.233;32308;538.4666666666667
Ourense Tren;punto_recarga_27;918087;918.087;30094;501.56666666666666
Ourense Tren;punto_recarga_28;914404;914.404;29754;495.9
Ourense Tren;punto_recarga_29;915091;915.091;29923;498.71666666666664
Ourense Tren;punto_recarga_30;916100;916.1;29859;497.65
Ourense Tren;punto_recarga_31;913749;913.749;29850;497.5
Ourense Tren;punto_recarga_32;916651;916.651;30283;504.71666666666664
Ourense Tren;punto_recarga_33;787817;787.817;26623;443.71666666666664
Ourense Tren;punto_recarga_34;786420;786.42;26415;440.25
Ourense Tren;punto_recarga_35;893005;893.005;30179;502.98333333333335
Ourense Tren;punto_recarga_36;921988;921.988;31398;523.3
Ourense Tren;punto_recarga_37;786549;786.549;26462;441.03333333333336
Ourense Tren;punto_recarga_38;791594;791.594;26766;446.1
Ourense Tren;punto_recarga_39;848824;848.824;28802;480.03333333333336
Ourense Tren;punto_recarga_40;919408;919.408;31072;517.8666666666667
Ourense Tren;punto_recarga_41;789574;789.574;26797;446.6166666666667
Ourense Tren;punto_recarga_42;789638;789.638;26858;447.6333333333333
Ourense Tren;punto_recarga_43;798803;798.803;26866;447.76666666666665
Ourense Tren;punto_recarga_44;575781;575.781;18619;310.31666666666666
Ourense Tren;punto_recarga_45;516832;516.832;16943;282.3833333333333
Ourense Tren;punto_recarga_46;566875;566.875;18875;314.5833333333333
Ourense Tren;punto_recarga_47;502218;502.218;16990;283.1666666666667
Ourense Tren;punto_recarga_48;511290;511.29;16847;280.78333333333336
Ourense Tren;punto_recarga_49;537404;537.404;18039;300.65
Ourense Tren;punto_recarga_50;571018;571.018;21080;351.3333333333333
Ourense Tren;punto_recarga_51;624219;624.219;20983;349.71666666666664
Ourense Tren;punto_recarga_52;696244;696.244;23261;387.68333333333334
Ourense Tren;punto_recarga_53;599407;599.407;20226;337.1
Ourense Tren;punto_recarga_54;568821;568.821;20458;340.96666666666664
Ourense Tren;punto_recarga_55;598422;598.422;20323;338.71666666666664
Ourense Tren;punto_recarga_56;603572;603.572;20479;341.31666666666666
Ourense Tren;punto_recarga_57;734336;734.336;25136;418.93333333333334
Ourense Tren;punto_recarga_58;610331;610.331;20568;342.8
Ourense Tren;punto_recarga_59;679840;679.84;23362;389.3666666666667
Ourense Tren;punto_recarga_60;568791;568.791;20390;339.8333333333333
Ourense Tren;punto_recarga_61;598863;598.863;20424;340.4
Ourense Tren;punto_recarga_62;349455;349.455;12297;204.95
Ourense Tren;punto_recarga_63;342668;342.668;12314;205.23333333333332
Ourense Tren;punto_recarga_64;346731;346.731;12374;206.23333333333332
Ourense Tren;punto_recarga_65;675196;675.196;21855;364.25
Ourense Tren;punto_recarga_66;648001;648.001;21066;351.1
Ourense Tren;punto_recarga_67;685618;685.618;23223;387.05
Ourense Tren;punto_recarga_68;703180;703.18;23451;390.85
Ourense Tren;punto_recarga_69;902882;902.882;29091;484.85
Ourense Tren;punto_recarga_70;861235;861.235;27524;458.73333333333335
Ourense Tren;punto_recarga_71;943091;943.091;30268;504.46666666666664
Ourense Tren;punto_recarga_72;947763;947.763;30671;511.18333333333334
Ourense Tren;punto_recarga_73;955402;955.402;30829;513.8166666666667
Ourense Tren;punto_recarga_74;965872;965.872;31511;525.1833333333333
Ourense Tren;punto_recarga_75;899741;899.741;29231;487.18333333333334
Ourense Tren;punto_recarga_76;856543;856.543;28435;473.9166666666667
Ourense Tren;punto_recarga_77;791555;791.555;26090;434.8333333333333
Ourense Tren;punto_recarga_78;921031;921.031;30635;510.5833333333333
Ourense Tren;punto_recarga_79;758746;758.746;25015;416.9166666666667
Ourense Tren;punto_recarga_80;878269;878.269;29038;483.96666666666664
Ourense Tren;punto_recarga_81;902044;902.044;28959;482.65
Ourense Tren;punto_recarga_82;907618;907.618;30952;515.8666666666667
Ourense Tren;punto_recarga_83;876374;876.374;29814;496.9
Ourense Tren;punto_recarga_84;905960;905.96;30634;510.56666666666666
Ourense Tren;punto_recarga_85;971080;971.08;32918;548.6333333333333
Ourense Tren;punto_recarga_86;895877;895.877;30147;502.45
Ourense Tren;punto_recarga_87;894441;894.441;29579;492.98333333333335
Ourense Tren;punto_recarga_88;895541;895.541;29350;489.1666666666667
Ourense Tren;punto_recarga_89;1042138;1042.138;34459;574.3166666666667
Ourense Tren;punto_recarga_90;1048012;1048.012;34706;578.4333333333333
Ourense Tren;punto_recarga_91;1067986;1067.986;35680;594.6666666666666
Ourense Tren;punto_recarga_92;976268;976.268;31529;525.4833333333333
Ourense Tren;punto_recarga_93;874017;874.017;28650;477.5
Ourense Tren;punto_recarga_94;777835;777.835;26063;434.3833333333333
Ourense Tren;punto_recarga_95;896880;896.88;29355;489.25
Ourense Tren;punto_recarga_96;825263;825.263;27027;450.45
Ourense Tren;punto_recarga_97;874815;874.815;28787;479.78333333333336
Ourense Tren;punto_recarga_98;800165;800.165;27310;455.1666666666667
Ourense Tren;punto_recarga_99;776140;776.14;26906;448.43333333333334
Ourense Tren;punto_recarga_100;610861;610.861;21954;365.9
Ourense Tren;punto_recarga_101;757984;757.984;24585;409.75
Ourense Tren;punto_recarga_102;758901;758.901;24685;411.4166666666667
Ourense Tren;punto_recarga_103;764859;764.859;24810;413.5
Ourense Tren;punto_recarga_104;750958;750.958;24335;405.5833333333333
Ourense Tren;punto_recarga_105;607500;607.5;21874;364.56666666666666
Ourense Tren;punto_recarga_106;754953;754.953;24495;408.25
Ourense Tren;punto_recarga_107;611876;611.876;22106;368.43333333333334
Ourense Tren;punto_recarga_108;735295;735.295;23788;396.46666666666664
Ourense Tren;punto_recarga_109;687705;687.705;24818;413.6333333333333
Ourense Tren;punto_recarga_110;750416;750.416;24317;405.28333333333336
Ourense Tren;punto_recarga_111;750921;750.921;24340;405.6666666666667
Ourense Tren;punto_recarga_112;605613;605.613;21734;362.23333333333335
Ourense Tren;punto_recarga_113;750393;750.393;24264;404.4
Ourense Tren;punto_recarga_114;856532;856.532;28241;470.68333333333334
Ourense Tren;punto_recarga_115;708847;708.847;22975;382.9166666666667
Ourense Tren;punto_recarga_116;716614;716.614;23283;388.05
Ourense Tren;punto_recarga_117;755140;755.14;24795;413.25
Ourense Tren;punto_recarga_118;763756;763.756;24672;411.2
Ourense Tren;punto_recarga_119;754104;754.104;24710;411.8333333333333
Ourense Tren;punto_recarga_120;750943;750.943;24349;405.81666666666666
Ourense Tren;punto_recarga_121;679163;679.163;22113;368.55
Ourense Tren;punto_recarga_122;665676;665.676;21863;364.3833333333333
Ourense Tren;punto_recarga_123;956675;956.675;33221;553.6833333333333
Ourense Tren;punto_recarga_124;906166;906.166;30232;503.8666666666667
Ourense Tren;punto_recarga_125;936014;936.014;31182;519.7
Ourense Tren;punto_recarga_126;935419;935.419;31148;519.1333333333333
Ourense Tren;punto_recarga_127;984454;984.454;32372;539.5333333333333
Ourense Tren;punto_recarga_128;983604;983.604;32118;535.3
Ourense Tren;punto_recarga_129;678106;678.106;22074;367.9
Ourense Tren;punto_recarga_130;663703;663.703;21818;363.6333333333333
Ourense Tren;punto_recarga_131;630973;630.973;20710;345.1666666666667
Ourense Tren;punto_recarga_132;689073;689.073;22746;379.1
Ourense Tren;punto_recarga_133;582701;582.701;19186;319.76666666666665
Ourense Tren;punto_recarga_134;630436;630.436;20469;341.15
Ourense Tren;punto_recarga_135;586144;586.144;19272;321.2
Ourense Tren;punto_recarga_136;549493;549.493;17762;296.03333333333336
Ourense Tren;punto_recarga_137;582496;582.496;19060;317.6666666666667
Ourense Tren;punto_recarga_138;588236;588.236;19209;320.15
Ourense Tren;punto_recarga_139;546739;546.739;18512;308.53333333333336
Ourense Tren;punto_recarga_140;546638;546.638;18492;308.2
Ourense Tren;punto_recarga_141;631998;631.998;21023;350.3833333333333
Ourense Tren;punto_recarga_142;586297;586.297;19286;321.43333333333334
Ourense Tren;punto_recarga_143;562590;562.59;18298;304.96666666666664
Ourense Tren;punto_recarga_144;585961;585.961;19181;319.68333333333334
Ourense Tren;punto_recarga_145;586244;586.244;19131;318.85
Ourense Tren;punto_recarga_146;598465;598.465;19402;323.3666666666667
Ourense Tren;punto_recarga_147;545123;545.123;17833;297.21666666666664
Ourense Tren;punto_recarga_148;622984;622.984;20327;338.78333333333336
Ourense Tren;punto_recarga_149;553960;553.96;17938;298.96666666666664
Ourense Tren;punto_recarga_150;615503;615.503;20170;336.1666666666667
Ourense Tren;punto_recarga_151;589033;589.033;19177;319.6166666666667
Ourense Tren;punto_recarga_152;588162;588.162;19224;320.4
Ourense Tren;punto_recarga_153;579653;579.653;18977;316.28333333333336
Ourense Tren;punto_recarga_154;545130;545.13;17834;297.23333333333335
Ourense Tren;punto_recarga_155;557064;557.064;18852;314.2
Ourense Tren;punto_recarga_156;559367;559.367;19038;317.3
Ourense Tren;punto_recarga_157;644020;644.02;21191;353.18333333333334
Ourense Tren;punto_recarga_158;598795;598.795;19437;323.95
Ourense Tren;punto_recarga_159;543248;543.248;17609;293.48333333333335
Ourense Tren;punto_recarga_160;559816;559.816;19060;317.6666666666667
Ourense Tren;punto_recarga_161;622135;622.135;20948;349.1333333333333
Ourense Tren;punto_recarga_162;549592;549.592;18590;309.8333333333333
Ourense Tren;punto_recarga_163;586031;586.031;19263;321.05
Ourense Tren;punto_recarga_164;630653;630.653;20801;346.68333333333334
Ourense Tren;punto_recarga_165;622890;622.89;20323;338.71666666666664
Ourense Tren;punto_recarga_166;589522;589.522;19206;320.1
Ourense Tren;punto_recarga_167;586024;586.024;19200;320.0
Ourense Tren;punto_recarga_168;546929;546.929;18422;307.03333333333336
Ourense Tren;punto_recarga_169;582438;582.438;19125;318.75
Ourense Tren;punto_recarga_170;600876;600.876;19509;325.15
Ourense Tren;punto_recarga_171;589422;589.422;19196;319.93333333333334
Ourense Tren;punto_recarga_172;663275;663.275;21683;361.3833333333333
Ourense Tren;punto_recarga_173;582167;582.167;19022;317.03333333333336
Ourense Tren;punto_recarga_174;581913;581.913;19069;317.81666666666666
Ourense Tren;punto_recarga_175;829941;829.941;27395;456.5833333333333
Ourense Tren;punto_recarga_176;818150;818.15;27838;463.96666666666664
Ourense Tren;punto_recarga_177;789030;789.03;26959;449.31666666666666
Ourense Tren;punto_recarga_178;354570;354.57;12902;215.03333333333333
Ourense Tren;punto_recarga_179;352598;352.598;12911;215.18333333333334
Ourense Tren;punto_recarga_180;318925;318.925;11689;194.81666666666666
Ourense Tren;punto_recarga_181;389427;389.427;12965;216.08333333333334
Ourense Tren;punto_recarga_182;331826;331.826;12951;215.85
Ourense Tren;punto_recarga_183;234527;234.527;8978;149.63333333333333
Ourense Tren;punto_recarga_184;345715;345.715;13303;221.71666666666667
Ourense Tren;punto_recarga_185;584511;584.511;19497;324.95
Ourense Tren;punto_recarga_186;680412;680.412;22522;375.3666666666667
Ourense Tren;punto_recarga_187;668925;668.925;21866;364.43333333333334
Ourense Tren;punto_recarga_188;352367;352.367;12787;213.11666666666667
Ourense Tren;punto_recarga_189;352447;352.447;12799;213.31666666666666
Ourense Tren;punto_recarga_190;350998;350.998;12732;212.2
Ourense Tren;punto_recarga_191;123555;123.555;5143;85.71666666666667
Ourense Tren;punto_recarga_192;95716;95.716;4909;81.81666666666666
Ourense Tren;punto_recarga_193;222783;222.783;8398;139.96666666666667
Ourense Tren;punto_recarga_194;113277;113.277;4908;81.8
Ourense Tren;punto_recarga_195;47020;47.02;2288;38.13333333333333
Ourense Tren;punto_recarga_196;47665;47.665;2398;39.96666666666667
Ourense Tren;punto_recarga_197;206872;206.872;8488;141.46666666666667
Ourense Tren;punto_recarga_198;38122;38.122;1803;30.05
Ourense Tren;punto_recarga_199;96573;96.573;4888;81.46666666666667
Ourense Tren;punto_recarga_200;516159;516.159;16582;276.3666666666667
Ourense Tren;punto_recarga_201;544757;544.757;17757;295.95
Ourense Tren;punto_recarga_202;572452;572.452;18370;306.1666666666667
Ourense Tren;punto_recarga_203;572516;572.516;18868;314.46666666666664
Ourense Tren;punto_recarga_204;473858;473.858;17186;286.43333333333334
Ourense Tren;punto_recarga_205;504799;504.799;16084;268.06666666666666
Ourense Tren;punto_recarga_206;457156;457.156;16298;271.6333333333333
Ourense Tren;punto_recarga_207;471218;471.218;14943;249.05
Ourense Tren;punto_recarga_208;549631;549.631;17727;295.45
Ourense Tren;punto_recarga_209;526356;526.356;16960;282.6666666666667
Ourense Tren;punto_recarga_210;524601;524.601;17304;288.4
Ourense Tren;punto_recarga_211;619814;619.814;20173;336.21666666666664
Ourense Tren;punto_recarga_212;617469;617.469;20091;334.85
Ourense Tren;punto_recarga_213;618623;618.623;20057;334.28333333333336
Ourense Tren;punto_recarga_214;614426;614.426;20482;341.3666666666667
Ourense Tren;punto_recarga_215;549478;549.478;17759;295.98333333333335
Ourense Tren;punto_recarga_216;618555;618.555;20187;336.45
Ourense Tren;punto_recarga_217;613534;613.534;19971;332.85
Ourense Tren;punto_recarga_218;618528;618.528;20074;334.56666666666666
Ourense Tren;punto_recarga_219;613965;613.965;20182;336.3666666666667
Ourense Tren;punto_recarga_220;611541;611.541;20091;334.85
Ourense Tren;punto_recarga_221;625565;625.565;20500;341.6666666666667
Ourense Tren;punto_recarga_222;621592;621.592;20378;339.6333333333333
Ourense Tren;punto_recarga_223;614425;614.425;20103;335.05
Ourense Tren;punto_recarga_224;614023;614.023;20014;333.56666666666666
Ourense Tren;punto_recarga_225;611268;611.268;19991;333.18333333333334
Ourense Tren;punto_recarga_226;623261;623.261;20374;339.56666666666666
Ourense Tren;punto_recarga_227;611260;611.26;20002;333.3666666666667
Ourense Tren;punto_recarga_228;619363;619.363;20356;339.26666666666665
Ourense Tren;punto_recarga_229;614008;614.008;20190;336.5
Ourense Tren;punto_recarga_230;611353;611.353;19802;330.03333333333336
Ourense Tren;punto_recarga_231;609933;609.933;20632;343.8666666666667
Ourense Tren;punto_recarga_232;609624;609.624;19619;326.98333333333335
Ourense Tren;punto_recarga_233;611311;611.311;20057;334.28333333333336
Ourense Tren;punto_recarga_234;611338;611.338;20048;334.1333333333333
Ourense Tren;punto_recarga_235;623189;623.189;20323;338.71666666666664
Ourense Tren;punto_recarga_236;611029;611.029;19929;332.15
Ourense Tren;punto_recarga_237;622652;622.652;20240;337.3333333333333
Ourense Tren;punto_recarga_238;619603;619.603;20178;336.3
Ourense Tren;punto_recarga_239;618484;618.484;20054;334.23333333333335
Ourense Tren;punto_recarga_240;749184;749.184;24530;408.8333333333333
Ourense Tren;punto_recarga_241;758529;758.529;24397;406.6166666666667
Ourense Tren;punto_recarga_242;558136;558.136;18249;304.15
Ourense Tren;punto_recarga_243;531893;531.893;17500;291.6666666666667
Ourense Tren;punto_recarga_244;545160;545.16;17900;298.3333333333333
Ourense Tren;punto_recarga_245;587837;587.837;19188;319.8
Ourense Tren;punto_recarga_246;558912;558.912;18279;304.65
Ourense Tren;punto_recarga_247;521291;521.291;16961;282.68333333333334
Ourense Tren;punto_recarga_248;567668;567.668;18632;310.53333333333336
Ourense Tren;punto_recarga_249;549406;549.406;18656;310.93333333333334
Ourense Tren;punto_recarga_250;544545;544.545;18637;310.6166666666667
Ourense Tren;punto_recarga_251;566545;566.545;18919;315.31666666666666
Ourense Tren;punto_recarga_252;552007;552.007;18246;304.1
Ourense Tren;punto_recarga_253;584576;584.576;19259;320.98333333333335
Ourense Tren;punto_recarga_254;541575;541.575;18730;312.1666666666667
Ourense Tren;punto_recarga_255;525502;525.502;17917;298.6166666666667
Ourense Tren;punto_recarga_256;575842;575.842;19588;326.46666666666664
Ourense Tren;punto_recarga_257;575722;575.722;19547;325.78333333333336
Ourense Tren;punto_recarga_258;534064;534.064;18273;304.55
Ourense Tren;punto_recarga_259;456453;456.453;15768;262.8
Ourense Tren;punto_recarga_260;540037;540.037;19036;317.26666666666665
Ourense Tren;punto_recarga_261;327902;327.902;10637;177.28333333333333
Ourense Tren;punto_recarga_262;349207;349.207;11766;196.1
Ourense Tren;punto_recarga_263;351583;351.583;12280;204.66666666666666
Ourense Tren;punto_recarga_264;442941;442.941;14291;238.18333333333334
Ourense Tren;punto_recarga_265;1054292;1054.292;34760;579.3333333333334
Ourense Tren;punto_recarga_266;1005171;1005.171;32506;541.7666666666667
Ourense Tren;punto_recarga_267;1031502;1031.502;33334;555.5666666666667
Ourense Tren;punto_recarga_268;1052941;1052.941;34304;571.7333333333333
Ourense Tren;punto_recarga_269;1122748;1122.748;36556;609.2666666666667
Ourense Tren;punto_recarga_270;1109621;1109.621;37305;621.75
Ourense Tren;punto_recarga_271;1138155;1138.155;37276;621.2666666666667
Ourense Tren;punto_recarga_272;1170481;1170.481;38760;646.0
Ourense Tren;punto_recarga_273;936730;936.73;30427;507.1166666666667
Ourense Tren;punto_recarga_274;925422;925.422;29740;495.6666666666667
Ourense Tren;punto_recarga_275;995545;995.545;33103;551.7166666666667
Ourense Tren;punto_recarga_276;901248;901.248;29432;490.53333333333336
Ourense Tren;punto_recarga_277;989370;989.37;33150;552.5
Ourense Tren;punto_recarga_278;111796;111.796;4902;81.7
Ourense Tren;punto_recarga_279;2952;2.952;278;4.633333333333334
Ourense Tren;punto_recarga_280;12474;12.474;740;12.333333333333334
Ourense Tren;punto_recarga_281;0;0.0;0;0.0
Ourense Tren;punto_recarga_282;107168;107.168;3847;64.11666666666666
Ourense Tren;punto_recarga_283;26457;26.457;1183;19.716666666666665
Ourense Tren;punto_recarga_284;9015;9.015;556;9.266666666666667
Ourense Tren;punto_recarga_285;105474;105.474;3828;63.8
Ourense Tren;punto_recarga_286;172649;172.649;6073;101.21666666666667
Ourense Tren;punto_recarga_287;107963;107.963;3930;65.5
Ourense Tren;punto_recarga_288;171301;171.301;5972;99.53333333333333
Ourense Tren;punto_recarga_289;103055;103.055;3799;63.31666666666667
Ourense Tren;punto_recarga_290;165973;165.973;5828;97.13333333333334
Ourense Tren;punto_recarga_291;166187;166.187;5820;97.0
Ourense Tren;punto_recarga_292;102409;102.409;3779;62.983333333333334
Ourense Tren;punto_recarga_293;116053;116.053;4500;75.0
Ourense Tren;punto_recarga_294;107513;107.513;3887;64.78333333333333
Ourense Tren;punto_recarga_295;193341;193.341;6877;114.61666666666666
Ourense Tren;punto_recarga_296;172390;172.39;7214;120.23333333333333
Ourense Tren;punto_recarga_297;107513;107.513;4247;70.78333333333333
Ourense Tren;punto_recarga_298;105977;105.977;4026;67.1
Ourense Tren;punto_recarga_299;93031;93.031;3739;62.31666666666667
Ourense Tren;punto_recarga_300;90981;90.981;3546;59.1
Ourense Tren;punto_recarga_301;90959;90.959;3543;59.05
Ourense Tren;punto_recarga_302;146230;146.23;5612;93.53333333333333
Ourense Tren;punto_recarga_303;159102;159.102;6296;104.93333333333334
Ourense Tren;punto_recarga_304;144761;144.761;5333;88.88333333333334
Ourense Tren;punto_recarga_305;97512;97.512;3820;63.666666666666664
Ourense Tren;punto_recarga_306;93014;93.014;3802;63.36666666666667
Ourense Tren;punto_recarga_307;97921;97.921;3832;63.86666666666667
